"id","yale_id","note_count","remark_abbr","remark"
401,424,1,"N:  ","POLARIS; Alruccabah; Cynosura; Phoenice; Lodestar; Pole Star; Tramontana; Angel Stern; Navigatoria; Star of Arcady;"
402,424,2,"N:  ","Yilduz; Mismar."
403,424,1,"S:  ","Also classified F7Ib-F8Ib."
404,424,1,"SB: ","ADS 1477A, K 4.1k/s, V0 -16.4k/s, asini 482.  Period 6-8y?  Unresolved by speckle interferometry.  RV varies in 2"
405,424,2,"SB: ","periods, 3.968d pulsation, 27.6y revolution of unseen blue companion."
406,424,1,"VAR:","CDelta 1.92 - 2.07V, 3.969778d.  Period increases 53 sec./century.  Probably unreddened."
407,426,1,"D:  ","CPM.  Component B is BD+7d214, 8.02V, +0.53(B-V), +0.06(U-B), G0."
408,427,1,"SB: ","134.078d, K 19.9k/s, V0 +1.1k/s, asini 34.9.  Unresolved by speckle interferometry."
409,428,1,"G:  ","Hyades group."
410,429,1,"SB: ","193.85d, K 16.0k/s, V0 +26.0k/s, asini 42.6."
411,429,1,"VAR:","3.39 - 3.49V."
412,431,1,"VAR:","Delta Sct 6.56 - 6.59V, 0.090d."
413,432,1,"VAR:","Delta Sct 5.90 - 5.92V, 0.131d."
414,434,1,"R:  ","Diam. 0.0030""."
415,435,1,"VAR:","Amp. 0.15V."
416,436,1,"D:  ","CPM.  Primary K3.5IIIab, secondary G2V."
417,437,1,"D:  ","CPM."
418,437,1,"DYN:","0.003""."
419,437,1,"VAR:","ADS 1199B, 8.0 - 11.5v?"
420,439,1,"D:  ","Unresolved by speckle interferometry 1983.94."
421,439,1,"S:  ","Also classified K3Ib-II + B9V.  vsini of secondary 200k/s."
422,443,1,"D:  ","Probably optical."
423,444,1,"S:  ","Also classified A0pSi."
424,444,1,"VAR:","Amp. about 0.015u, <0.01v, 0.694d."
425,446,1,"S:  ","Si star."
426,446,1,"VAR:","Alpha CV, amp. 0.012V, 0.6684d.  Also long-period variations."
427,454,1,"VAR ","BY, amp. 0.09V.  Four minima observed with unequal intervals, about 36 to 66 days superposed on possible secular"
428,454,2,"VAR:","brightening at rate of about 0.045m/100d."
429,458,1,"D:  ","Both visual companions probably optical."
430,458,1,"SB: ","197.9d, K 1.8k/s, V0 -27.7k/s, asini 4.79.  Orbit questioned by Morbey and Griffin (1987, ApJ, 317, 343)."
431,458,2,"SB: ","Unresolved by speckle interferometry."
432,460,1,"RV: ","Uncertain.  Two discordant sources, -19 and +22."
433,461,1,"G:  ","UMa stream."
434,461,1,"S:  ","Also classified K1Ia and K0IICN+2."
435,462,1,"D:  ","6.0 F3V, 7.1, probably combined mag. and color."
436,464,1,"N:  ","51 And also called Upsilon Per, but outside IAU boundaries of Perseus."
437,465,1,"S:  ","Spectra show high uranium to thorium ratio.  Promethium doubtful.  Anomalously high abundance of heavy elements."
438,465,2,"S:  ","1000-fold overabundance for the rare earths, Mo and Nb; 100 for Sr and Zr; lanthanides 100,000 times; uranium a million"
439,465,3,"S:  ","times more abundant than in solar system."
440,465,1,"SB: ","272.99d, K 11.3k/s, V0 -0.55k/s, asini 37.4."
441,465,1,"VAR:","Alpha CV 6.27 - 6.41V, 36.5d; Sp. and magnetic field var., 22-24y.  UII and PmII lines vary in 6.7 hrs."
442,466,1,"D:  ","6.8 F5, 7.2, 28.3y, a = 0.19""."
443,467,1,"D:  ","Possible radio binary.  Visual companion optical."
444,471,1,"G:  ","Wolf 630 group."
445,472,1,"G:  ","Member of Pleiades group."
446,472,1,"N:  ","ACHERNAR."
447,472,1,"R:  ","Diam. = 0.00185 - 0.00192""."
448,472,1,"RV: ","Period in RV and light (1.26d) seems best explained by rotation.  Weak but significant variations in strength of"
449,472,2,"RV: ","MgII 4481.  RV of H gamma and HeI 4471 consistent with period, amp. 30k/s.  Variable light amp. 0.02V."
450,472,1,"S:  ","Lyman alpha and Lyman beta observed from COPERNICUS.  H alpha and H beta var. emission and possible high-velocity mass"
451,472,2,"S:  ","loss.  Expanding circumstellar shell."
452,472,1,"VAR:","EB or Ell, amp. 0.02V.  H alpha var. emission and possible high-velocity mass loss.  Expanding circumstellar shell."
453,476,1,"G:  ","Hyades moving group."
454,477,1,"D:  ","CPM.  Component B, 11.53V, +0.65(B-V), +0.04(U-B)."
455,478,1,"VAR:","Alpha CV, 5.55 - 5.64V, 3.1848d."
456,479,1,"D:  ","CPM.  Combined mag., colors.  Primary F4IV-V, secondary F8V."
457,479,1,"RV: ","Component B, -4k/s."
458,480,1,"VAR:","EA, amp. 0.3V, 16.77d."
459,481,1,"S:  ","Manganese star."
460,482,1,"D:  ","Third component mag. diff 4.74v, 110"" from A.  Component B is K2V, optical."
461,482,1,"S:  ","Also classified B7V."
462,483,1,"D:  ","Astrometric binary 20y, a 0.12"", mag. diff 3-4v.  Companion 25% solar mass."
463,483,1,"G:  ","Hyades group."
464,484,1,"D:  ","AB CPM; B is F2III; C optical."
465,484,1,"SB: ","ADS 1326A, 4.4347d, K 81.5k/s, V0 +4.6k/s, msin3i 1.16, asini 4.94."
466,485,1,"G:  ","UMa stream."
467,486,1,"D:  ","Binary with HR 487, q.v."
468,486,1,"N:  ","With HR 487 called p Eridani."
469,487,1,"D:  ","AB 5.79 K0V, 5.83 K0V, 483.66y, a = 7.817"".  B is HR 486.  Combined light HR 486-487, 5.07V.  Spectra also classified"
470,487,2,"D:  ","K1V, K1.5V."
471,487,1,"DYN:","0.108""."
472,488,1,"G:  ","Foreground star, Cas OB8."
473,491,1,"SB: ","ADS 1344A."
474,492,1,"DYN:","0.024""."
475,495,1,"G:  ","61 Cyg group."
476,496,1,"G:  ","In neutral hydrogen region; Cas-Tau OB1."
477,496,1,"P:  ","Intrinsic polarization, probably due to circumstellar matter."
478,496,1,"S:  ","FeII, H in emission.  Also classified B0nne, B1III-Vpe."
479,496,1,"SB: ","126.696d.  Primary, 16.8k/s, V0 -8.4k/s, msin3i 21.1, asini 29.2; secondary K 105.3k/s, sin3i 3.4,"
480,496,2,"SB: ","asini 184.  Unresolved by speckle interferometry.  Both components appear to be shell stars, B2Ve and B3Ve.  Speculation"
481,496,3,"SB: ","that secondary is the helium core of a once more massive star whose mass was transferred to the primary."
482,496,1,"VAR:","Gamma Cas 4.03 - 4.11V, 19.5d.  Amp. varies in per. 127d.  Possible mass loss.  Expanding circumstellar shell."
483,497,1,"G:  ","Ursa cluster."
484,499,1,"D:  ","6.4 A2, 7.8 F0, 573.52y, a = 1.07""."
485,499,1,"DYN:","0.016""."
486,503,1,"SB: ","78.0073d, K 20.1k/s, V0 -3.7k/s, asini 21.6."
487,510,1,"N:  ","Torcularis Septentrionalis."
488,511,1,"D:  ","Component A, astrometric binary unresolved by speckle interferometry."
489,511,1,"S:  ","Iron-rich star."
490,514,1,"D:  ","AB 5.4 F1V, 8.6 G9V, 1192.2y, a = 4.652"".  C 15.0v at 15"", D 11.5v at 142"".  Spectrum of secondary also classified K1V."
491,514,1,"DYN:","0.042""."
492,515,1,"VAR:","Delta Sct 6.54 - 6.59V, about 0.2d."
493,516,1,"D:  ","CPM."
494,526,1,"D:  ","Component C 8.4v at 21"", D 10.2v at 137""."
495,526,1,"SB: ","ADS 1438B."
496,530,1,"D:  ","Binary. Component B 7.3v A6V, P.A. 166d; RV, 1.8k/s, variable.  Confusion in literature as to which component is HD"
497,530,2,"D:  ","11154, which 11155. Probably combined mag. and color."
498,530,1,"DYN:","0.006""."
499,530,1,"G:  ","UMa stream."
500,531,1,"D:  ","CPM.  Companion, dG1 is HD 11131."
501,531,1,"G:  ","Sirius group?  UMa stream."
502,531,1,"S:  ","Variously classified F2III, IV, V; F1V."
503,533,1,"G:  ","In neutral hydrogen region; Cas-Tau OB1."
504,533,1,"SB: ","15.6d, K 10k/s, V0 -9k/s."
505,533,1,"VAR:","E? 5.46 - 5.68y."
506,534,1,"G:  ","UMa stream."
507,534,1,"N:  ","54 Cet in Aries."
508,536,1,"SB: ","5.6270d, K 26.5k/s, V0 +11.4k/s, asini 2.05."
509,537,1,"G:  ","Probable Hyades group."
510,539,1,"D:  ","Second visual component optical."
511,539,1,"N:  ","Baten Kaitos."
512,539,1,"SB: ","Component A of visual double.  1652d, K 3.3k/s, V0 +9.2k/s, asini 60.5. Unresolved by speckle interferometry."
513,541,1,"S:  ","Lambda Boo star, Mg 4481 wk."
514,541,1,"VAR:","Delta Sct, 5.90 - 5.94V, 0.037312d; also possibly 0.1662, 0.038351 and 0.043013d."
515,542,1,"G:  ","Cas-Tau OB1; member of Pleiades group."
516,542,1,"N:  ","Called Segin in Becvar; Allen gives Ruchbah, a name more commonly applied to HR 403."
517,542,1,"S:  ","Helium weak. Shell star. Usually classified B3Vp."
518,544,1,"D:  ","Visual companions probably optical."
519,544,1,"N:  ","Metallah; Mothallah; Atria; Caput Trianguli; Ras al Muthallah; Elmuthalleth."
520,544,1,"SB: ","1.7365d, K 12.4k/s, V0 -20.0k/s, asini 0.296."
521,545,1,"D:  ","Binary with HR 546, q.v.  Combined mag. HR 545/6, 3.88V; colors also combined."
522,545,1,"DYN:","0.019""."
523,545,1,"N:  ","The HD numbers and other data, especially spectral classes, for HR 545-6 have frequently been interchanged. HD 11502 is"
524,545,2,"N:  ","the brighter = HR 546, while HD 11503 = HR 545 is the slightly fainter N. prec. component B of ADS 1507."
525,545,1,"VAR:","Sp. var. 38 min."
526,546,1,"D:  ","Binary with HR 545, orbital period 5000 - 10000y?  Component C, 9.6v at 221"".  Combined colors for HR 545-6; combined"
527,546,2,"D:  ","mag. 3.88V."
528,546,1,"DYN:","0.019""."
529,546,1,"G:  ","Pleiades group."
530,546,1,"N:  ","Mesarthim; Mesartim; ""First Star in Aries""."
531,546,1,"S:  ","Also classified A0pCr, A1pCrSiSr."
532,546,1,"VAR:","Alpha CV 3.88 - 3.90V, 2.6095 or 1.7982d; also possibly 2.5 hrs., amp.  0.02, unconfirmed.  Southern component of"
533,546,2,"VAR:","ADS 1507.  Magnetic var."
534,547,1,"VAR:","Delta Sct, 5.73 - 5.81V, 0.090336d; also possibly 0.1996 or 0.1663d and 0.09417 or 0.10396d."
535,548,1,"G:  ","Pleiades group."
536,548,1,"SB: ","69.92d, K 29.6k/s, V0 -24.8k/s, asini 27.1."
537,549,1,"SB: ","1672.4d, K 4.64k/s, V0 +29.51k/s, asini 105."
538,551,1,"SB: ","838d, K 4.30k/s, V0 +31.89k/s, asini 49.6."
539,553,1,"N:  ","Sharatan; Sheratan; Al Sharatain."
540,553,1,"SB: ","106.9973d, K 37.1k/s, V0 -4.0k/s, asini 23.8. One of the most eccentric orbits known: e 0.892.  Binary unresolved by"
541,553,2,"SB: ","speckle interferometry 1981.69.  SB2 in infrared:  near-IR reticon spectra at 8800 Ang show double lines and indicate"
542,553,3,"SB: ","that the secondary is late F- or G-type main-sequence star."
543,553,1,"VAR:","Delta Sct?"
544,555,1,"G:  ","Gamma Leo group."
545,555,1,"VAR:","SR 4.3 - 4.5V, 30d."
546,556,1,"D:  ","ADS 1534B not CPM with HR 557, component A."
547,556,1,"G:  ","Region of NGC 752."
548,557,1,"D:  ","ADS 1534AP, CPM, 11.9v at 18""."
549,557,1,"G:  ","Region of NGC 752."
550,558,1,"S:  ","HgMn star."
551,559,1,"VAR:","EA? 6.42 - 6.84p, 47.9?d."
552,560,1,"D:  ","6.76 F7, 6.76 G0, 170.3y, a = 1.05"".  Alternate orbit 158.4y, a = 1.00"".  Masses 1.34 and 1.29 solar.  Combined mag. and"
553,560,2,"D:  ","colors."
554,560,1,"DYN:","0.024""."
555,561,1,"VAR:","6.00 - 6.30V."
556,562,1,"RV: ","Hydrogen lines show period 5.01d; metallic lines do not. Possible unseen secondary."
557,562,1,"S:  ","HgMn star."
558,563,1,"S:  ","Also classified G2Ib-II."
559,563,1,"SB: ","1567.66d, K 10.8k/s, V0 -4.9k/s, asini 217, 5.4, 6.4v, sep. 0.01"", unresolved by speckle interferometry."
560,566,1,"D:  ","CPM."
561,567,1,"D:  ","Optical."
562,569,1,"D:  ","ADS 1563B, 7.40V, +0.58(B-V), +0.07(U-B), dG1, CPM; vsini =<25k/s."
563,569,1,"VAR:","ADS 1563B; Cst? 7.30 - 740V."
564,570,1,"N:  ","Eta2 Hyi.  Eta1 is the fainter Bayer component, HD 11733, 6.8v, A0."
565,575,1,"D:  ","AB 4.71 A4V, 6.41 F2V, 60.44y, a = 0.653"". Perturbation periods of 26 or 39y suspected. C, 13.6v, 24"" CPM; D, 13.0v 48"""
566,575,2,"D:  ","optical.  Additional unseen companion suspected."
567,575,1,"DYN:","0.027""."
568,575,1,"G:  ","Sirius group?"
569,575,1,"N:  ","Also called A Cas."
570,575,1,"SB: ","ADS 1598A, 20,146.1d, K 4.0k/s, V0 -8.5k/s, asini 776."
571,575,1,"VAR:","ADS 1598B.  B-A varies 1.5 - 3.0v."
572,577,1,"D:  ","ADS 1582AB, 8.5, 11.0v, sep. 2.3"" at 188"" from the bright component D. C, 9.2v at 31"" from A."
573,585,1,"G:  ","Zeta Her group."
574,585,1,"S:  ","Ultraviolet FeII emission.  Also classified M0.5III Ba 0.2."
575,587,1,"VAR:","SR? 5.40 - 5.61V."
576,591,1,"N:  ","Head of Hydrus."
577,592,1,"D:  ","ADS 1625AB, CPM."
578,595,1,"D:  ","Binary with HR 596, q.v."
579,595,1,"DYN:","0.017""."
580,595,1,"VAR:","Alpha CV?"
581,596,1,"D:  ","4.18 A2p, 5.21 Am, 933.05y, a = 4.0"".  Colors for combined light.  Combined mag. 3.82V."
582,596,1,"DYN:","0.017""."
583,596,1,"N:  ","Alrisha; Alrischa; Alrescha; El Rischa; Al Richa; Rescha; Okda; Kaitain."
584,596,1,"VAR:","Alpha CV?, 3.79 - 3.83V.  Although the NSV identifies the variable as HR 596, the magnitudes given are for the blend of"
585,596,2,"VAR:","HR 595/6; uncertain which component is the variable."
586,599,1,"G:  ","UMa stream."
587,599,1,"VAR:","ADS 1621.  Uncertain which component varies.  B-A from 4.5 - 6.0v."
588,601,1,"R:  ","Occultation diam., two determinations, 0.0026"" and 0.0036""."
589,603,1,"D:  ","CPM with HR 604."
590,603,1,"G:  ","Red star Pleiades group."
591,603,1,"N:  ","ALMAAK; Almach; Alamak; Almak; Almaach."
592,604,1,"D:  ","BC 5.5 B8V, 6.3 A0V, 61.1y, a = 0.296"".  ADS 1630BC CPM with HR 603.  Component D, 15v at 28"".  Possibly also CPM with"
593,604,2,"D:  ","BD+41d408 at 53'."
594,604,1,"DYN:","0.010""."
595,604,1,"SB: ","ADS 1630B, 2.67d, K 141k/s, V0 +2.5k/s, msin3i 1.76, asini 4.95; vsini of both components 70k/s."
596,605,1,"D:  ","AB 5.90 F8IV, 7.27 F9V, 288.0y, a = 1.256""; or 309.03y, a = 1.34"".  Other published periods have ranged from 247 to"
597,605,2,"D:  ","925y.  Combined mag., colors."
598,605,1,"DYN:","0.016""."
599,609,1,"D:  ","Suspected occultation double."
600,610,1,"D:  ","ADS 1634AB CPM.  B, G5V; C at 83"" optical."
601,612,1,"VAR:","Alpha CV?, 4.68 - 4.73V, 1.89d."
602,613,1,"SB: ","15.2938d, K 34.4k/s, V0 +11.5k/s, msin3i 0.137, asini 5.75."
603,614,1,"R:  ","Diam. 0.0022""."
604,614,1,"VAR:","SR 6.20 - 6.38V, about 20d."
605,617,1,"N:  ","HAMAL; Hemal; Hamul; Ras Hammel; El Nath (obsolete). The name Arietis also used both for the star and the constellation."
606,617,1,"S:  ","Also classified K2IIIab Ca-1."
607,618,1,"G:  ","NGC 869; Per OB1."
608,618,1,"S:  ","Shell star."
609,618,1,"VAR:","Amp. 0.065V. Sp. var., H alpha profile var."
610,622,1,"G:  ","Hyades group."
611,622,1,"SB: ","31.3884d, K 33.3k/s, V0 +15.2k/s, msin3i 1.45, asini 12.2."
612,625,1,"VAR:","SR?, amp. 0.08V."
613,627,1,"D:  ","B, mag. diff 6.9v at 5.6""."
614,627,1,"G:  ","Per OB1; h Per."
615,628,1,"D:  ","CPM with HR 629."
616,629,1,"D:  ","CPM with HR 628."
617,634,1,"SB: ","vsini both components 30k/s."
618,640,1,"D:  ","Resolved by speckle interferometry 1983.93, sep. 0.07""."
619,640,1,"S:  ","vsini of G0 component, 70k/s; of B9 component 85k/s."
620,641,1,"G:  ","Per OB1; h Per."
621,642,1,"D:  ","Binary. Companion F6V."
622,642,1,"DYN:","0.007""."
623,642,1,"SB: ","Comp. A: 14.732d, K 56.5k/s, V0 -19.1k/s, msin3i 1.12, asini 11.4; comp. B: 2.2365d, K 95.4k/s, V0 -19.8k/s,"
624,642,2,"SB: ","msin3i 0.905, asini 2.93."
625,642,1,"VAR:","Amp. 0.075V pulsating?"
626,643,1,"SB: ","748.2d, K4.88k/s, V0 -48.00k/s, asini 47.2."
627,645,1,"G:  ","61 Cyg group?"
628,645,1,"N:  ","6 Per on boundary Per/And."
629,645,1,"SB: ","1650d, K 13.5k/s, V0 +27.3k/s, asini 203.  Resolved by speckle interferometry 1981.69, sep. 0.040""."
630,646,1,"M:  ","Possible nearby star on basis of spectroscopic parallax."
631,647,1,"D:  ","6.6 F3V, 7.08 F6V, 144.7y, a = 0.908"". Combined mag., colors."
632,647,1,"DYN:","0.025""."
633,647,1,"G:  ","Sirius group; UMa stream."
634,648,1,"G:  ","Zeta Her group."
635,649,1,"D:  ","Suspected occultation double, sep. 0.012""."
636,649,1,"SB: ","1642.1d, K 5.91k/s, V0 -3.93k/s, asini 134."
637,649,1,"VAR:","E?, 4.35 - 4.38V."
638,650,1,"D:  ","AB binary; B, dG4; C, 11.5v at 173""."
639,650,1,"DYN:","0.036""."
640,653,1,"G:  ","Probable Hyades group."
641,654,1,"G:  ","NGC 869 = h Per; Per OB1."
642,656,1,"G:  ","Hyades group; Mel 25 #157."
643,657,1,"D:  ","19.35y, a 0.17"" or 18.614y, e 0.616, a 0.158"", 10.82AU, i 130.1d.  Alternate orbit 19.35y, a = 0.17"".  Speckle"
644,657,2,"D:  ","interferometric sep. 0.17"", 1983.93."
645,657,1,"M:  ","Possible nearby star on basis of spectroscopic parallax."
646,660,1,"D:  ","Probably optical."
647,660,1,"G:  ","Zeta Her group."
648,660,1,"SB: ","ADS 1739A, 10.0201d, K 9.4k/s, V0 -5.9k/s, asini 1.295."
649,662,1,"C:  ","Heavily reddened."
650,662,1,"G:  ","May not be member of Per OB2."
651,662,1,"N:  ","Sometimes misidentified as Chi Per."
652,663,1,"M:  ","Proper motion from AGK3.  Earlier McCormick determination, +.007"",-.002""."
653,663,1,"S:  ","Also classified S6,1e-S9,2e/M4-M10."
654,663,1,"VAR:","M 6.7 - 14.6v, 395.93d."
655,667,1,"VAR:","5.52 - 5.58V."
656,672,1,"SB: ","93.50d, K 19.4k/s, V0 +25.8k/s, asini 22.3."
657,674,1,"C:  ","Color excess E(B-V) = 0.00"
658,674,1,"D:  ","Companion G2V?"
659,674,1,"G:  ","Pleiades group."
660,674,1,"S:  ","Neutral carbon continuum shows discontinuities in UV."
661,676,1,"SB: ","363.51d, K 19.4k/s, V0 -24.64k/s, asini 91.5; vsini of secondary 110k/s."
662,681,1,"C:  ","The tabulated magnitude and colors refer to a time near maximum.  Another determination at 6.99V gives B-V +1.56,"
663,681,2,"C:  ","U-B +0.12, R-I +3.08."
664,681,1,"D:  ","AP var. M7IIIe, var. dBe, 400y, a = 0.85"". The faint companion was first predicted in 1920 by Joy on the basis of a"
665,681,2,"D:  ","slightly displaced blue secondary spectrum.  First seen by Aitken in 1923.  Visible only when Mira is faint.  Light"
666,681,3,"D:  ","variations on scale of hours superimposed by variations of 10-15 min. and rare flares of 2 min. duration.  Components B,"
667,681,4,"D:  ","13v at 73"" and C, optical."
668,681,1,"DYN:","0.0058"".  Masses A 15.7, P 4.0 solar."
669,681,1,"N:  ","MIRA."
670,681,1,"P:  ","Polarization possibly due to circumstellar dust scattering."
671,681,1,"S:  ","Stratoscope II observations indicate infrared H2O bands.  SiO maser source.  Technetium found in spectrum.  Also"
672,681,2,"S:  ","classified M5e-M9e."
673,681,1,"VAR:","Two variables: Mira and VZ Cet. Mira, ADS 1778A, M 2.0 - 10.1v, 331.96d; var. CO emission from circumstellar envelope."
674,681,2,"VAR:","Speckle interferometry indicates large abrupt variation of diameter as a function of wavelength.  Hydrogen lines vary on"
675,681,3,"VAR:","time scale of 1-2 days.  Mira was discovered to be variable by Fabricius in 1596, the first such variable discovered."
676,681,4,"VAR:","ADS 1778P, Ne ""Novoides"" class, VZ Cet, 9.5 - 12.0v, dBe."
677,682,1,"VAR:","Amp. 0.05U, 1.31d."
678,685,1,"D:  ","Fixed."
679,685,1,"G:  ","Per OB1."
680,685,1,"RV: ","Var. in period over 200d."
681,685,1,"S:  ","Shell star."
682,685,1,"VAR:","Amp. 0.05V.  Sp. and H alpha profile var."
683,690,1,"VAR:","CDelta, amp. 0.123V, 7.572d."
684,693,1,"G:  ","Wolf 630 group."
685,696,1,"G:  ","Per OB1; in cluster Chi Per; NGC 884."
686,696,1,"VAR:","Amp. at 0.58 micrometers about 0.15m."
687,704,1,"S:  ","Strong shell star absorption; no emission."
688,706,1,"SB: ","142.33d, K 17.8k/s, V0 +0.7k/s, asini 33.3."
689,707,1,"D:  ","AB 4.64 A3Vp, 6.89 F5, 840y, a = 2.27"".  A* 4.64 A5p, 52.4y, a = 0.113"".  Unresolved by speckle interferometry."
690,707,2,"D:  ","ABxC 4.51 A5p, 8.40 G7V, probably physical, 6.706"" periastron for parabolic orbit.  vsini of C =<50k/s."
691,707,1,"DYN:","0.012""."
692,707,1,"R:  ","Diam. relative to Sun = 2.9."
693,707,1,"S:  ","Also classified B9pCrSr; strong SrII, CrII."
694,707,1,"VAR:","ADS 1860A, Alpha CV, 4.45 - 4.53V, 1.74050d.  Also magnetic and Sp. period."
695,709,1,"SB: ","10.9903d, K 46.5k/s, V0 -5.3k/s, msin3i 0.506, asini 6.91."
696,710,1,"D:  ","AB CPM."
697,710,1,"G:  ","Sirius group; UMa stream."
698,710,1,"S:  ","Uranium 3860 in spectrum."
699,710,1,"SB: ","ADS 1849A; 2.997824d, K 17.88k/s, V0 +1.95k/s, asini 0.74."
700,710,1,"VAR:","Alpha CV 5.71 - 5.88V, 2.997814d.  Irregular magnetic var., 15.9d."
701,716,1,"D:  ","Companion A3IV."
702,716,1,"VAR:","ADS 1878A, spectrum variable, shell star."
703,721,1,"G:  ","Pleiades group."
704,722,1,"VAR:","Amp. 0.11V,  0.09R."
705,725,1,"S:  ","Spectrum of companion would be F9V if on main sequence."
706,728,1,"D:  ","ADS 1904AB binary; B, 11v."
707,729,1,"D:  ","Suspected occultation double."
708,729,1,"S:  ","Also classified A9III."
709,729,1,"VAR:","Delta Sct 6.11 - 6.15V, 0.080d."
710,732,1,"VAR:","Delta Sct?"
711,733,1,"G:  ","Hyades group."
712,733,1,"VAR:","6.49 - 6.51V, 0.05d, pulsating."
713,735,1,"G:  ","Wolf 630 group."
714,736,1,"G:  ","Wolf 630 group."
715,742,1,"G:  ","Probable Hyades group."
716,746,1,"D:  ","Companions optical."
717,749,1,"D:  ","Companion 7.83V, +0.20(B-V), +0.15(U-B), A7V or A3Vm; vsini 167k/s.  Probably optical."
718,750,1,"D:  ","Companion, A5, optical."
719,750,1,"VAR:","Lb?, 5.39 - 5.53V."
720,751,1,"G:  ","Wolf 630 group."
721,752,1,"D:  ","Optical."
722,753,1,"D:  ","Visual companion 11.7v dM6 at 165"", CPM.  A* 5.84 K3V, 60y, a = 0.257""..  Mass of invisible companion 0.12 solar."
723,753,2,"D:  ","Companion at 2"" probably about 5v fainter.  Unresolved by speckle interferometry."
724,754,1,"D:  ","Binary.  Companion 9.08V, +0.56(B-V), +0.19(U-B), F7V."
725,754,1,"DYN:","0.005""."
726,754,1,"G:  ","Sirius group; UMa stream."
727,758,1,"C:  ","IR source."
728,758,1,"M:  ","Proper motion from AGK3.  Earlier McCormick determination, +.022"",-.013""."
729,758,1,"VAR:","M 5.4 - 12.6v, 266.43d."
730,760,1,"SB: ","2.089920d, K 21.4k/s, V0 +12.0k/s, asini 0.62."
731,763,1,"D:  ","Sep. 0.021""."
732,764,1,"D:  ","CPM with HR 765. HR 764 formerly misidentified as the SB = HR 765.  Data for HR 764 and 765 have frequently been"
733,764,2,"D:  ","interchanged."
734,765,1,"D:  ","CPM with HR 764."
735,765,1,"G:  ","Hyades group."
736,765,1,"SB: ","ADS 1982A, 1.1095d, K 22.4k/s, V0 +14.4k/s, asini 0.341."
737,768,1,"D:  ","B 12v, 8"" optical; AC CPM; D, mag. diff 5.97v at 40"" from A."
738,769,1,"S:  ","Also classified A0III."
739,774,1,"S:  ","BaII star."
740,779,1,"G:  ","Cas-Tau OB1."
741,779,1,"SB: ","0.15d, possibly two periods of oscillation."
742,779,1,"VAR:","Beta C 4.05 - 4.10V, 0.16113668d.  Per. changed 1965, then increased about 0.7 sec./century."
743,780,1,"SB: ","3.1662d, K 53.6k/s, V0 +42.6k/s, asini 2.33."
744,781,1,"D:  ","5.6 F6V, 5.6 F6V, 2.67y, a = 0.108"". Combined mag., colors."
